Month_Year,grid_id,2.5,CO,NO,PM10,SO2,month,year
2013-02-01,10_2,0.9854017242919397,,0.09450942114852776,-1.4515721303939353,-0.2881545025797305,-1.30961191109336,-1.1897111577072403
2013-02-01,1_-2,,,,,0.996824938891776,-1.30961191109336,-1.1897111577072403
2013-02-01,1_4,0.05128676218012998,,,,,-1.30961191109336,-1.1897111577072403
2013-02-01,1_9,-1.145694721932994,,,0.3145487446350118,,-1.30961191109336,-1.1897111577072403
2013-02-01,3_4,-0.23765778779750482,,0.5681223697978797,,0.019420363729938578,-1.30961191109336,-1.1897111577072403
2013-02-01,5_1,0.45028059021783773,,,,,-1.30961191109336,-1.1897111577072403
2013-02-01,5_3,,,1.141490184923447,,0.996824938891776,-1.30961191109336,-1.1897111577072403
2013-02-01,5_6,,,1.776091456033299,,,-1.30961191109336,-1.1897111577072403
2013-02-01,6_4,0.10320574515116836,,,,,-1.30961191109336,-1.1897111577072403
2013-02-01,7_0,,,1.2416903856250028,,,-1.30961191109336,-1.1897111577072403
2013-03-01,10_2,-0.7305325165499674,,0.27632071004872616,-1.6165672169076024,-0.20304776537863217,-1.0199958981879078,-1.1897111577072403
2013-03-01,1_-2,,,,,1.1369423779884027,-1.0199958981879078,-1.1897111577072403
2013-03-01,1_4,-0.7126312121842867,,,,,-1.0199958981879078,-1.1897111577072403
2013-03-01,1_9,-0.8300201932796311,,,0.44815240257563754,,-1.0199958981879078,-1.1897111577072403
2013-03-01,3_4,-0.04017599412227567,,0.6634741736912955,,-0.2647832224156984,-1.0199958981879078,-1.1897111577072403
2013-03-01,5_1,-0.5041752337155032,,,,,-1.0199958981879078,-1.1897111577072403
2013-03-01,5_3,,,1.6841514869307959,,1.1369423779884027,-1.0199958981879078,-1.1897111577072403
2013-03-01,5_6,,,1.7847108281366584,,,-1.0199958981879078,-1.1897111577072403
2013-03-01,6_4,-0.029555124546464723,,,,,-1.0199958981879078,-1.1897111577072403
2013-03-01,7_0,,,2.3185895123568714,,,-1.0199958981879078,-1.1897111577072403
2013-04-01,10_2,-1.2489637127192244,,-0.7637980758239077,-0.8858746909185051,-0.4038937856058875,-0.7303798852824558,-1.1897111577072403
2013-04-01,1_-2,,,,,0.8432653389712446,-0.7303798852824558,-1.1897111577072403
2013-04-01,1_4,-1.3628725389197935,,,,,-0.7303798852824558,-1.1897111577072403
2013-04-01,1_9,,,,0.3437315490523954,,-0.7303798852824558,-1.1897111577072403
2013-04-01,3_4,0.22121119247383544,,0.18699049527751901,,0.017142031386904,-0.7303798852824558,-1.1897111577072403
2013-04-01,5_3,,,1.0442588790574936,,0.8432653389712446,-0.7303798852824558,-1.1897111577072403
2013-04-01,5_6,,,1.1637568961904596,,,-0.7303798852824558,-1.1897111577072403
2013-04-01,6_4,0.4127282299319359,,,,,-0.7303798852824558,-1.1897111577072403
2013-04-01,7_0,,,0.7605357986813013,,,-0.7303798852824558,-1.1897111577072403
2013-05-01,10_2,-0.20347186385036428,,-1.3728524857274125,-0.8714703579688996,-0.3079980423416447,-0.4407638723770038,-1.1897111577072403
2013-05-01,1_-2,,,,,1.0440084667701053,-0.4407638723770038,-1.1897111577072403
2013-05-01,1_4,0.9324044416303843,,,,,-0.4407638723770038,-1.1897111577072403
2013-05-01,1_9,,,,1.0076403495478654,,-0.4407638723770038,-1.1897111577072403
2013-05-01,3_4,1.6139223185643112,,1.030515769092693,,0.14267079402893848,-0.4407638723770038,-1.1897111577072403
2013-05-01,5_3,,,0.980236098489761,,1.0440084667701053,-0.4407638723770038,-1.1897111577072403
2013-05-01,5_6,,,1.9204659387645717,,,-0.4407638723770038,-1.1897111577072403
2013-05-01,6_4,0.843015691541228,,,,,-0.4407638723770038,-1.1897111577072403
2013-05-01,7_0,,,0.7633400021991861,,,-0.4407638723770038,-1.1897111577072403
2013-06-01,10_2,0.9722583981918739,-1.0617608417720665,-1.719782212887637,-0.45991798798016026,-0.4995837440133402,-0.1511478594715518,-1.1897111577072403
2013-06-01,1_-2,,,,,0.7986100250477669,-0.1511478594715518,-1.1897111577072403
2013-06-01,1_4,1.2360984999043032,,,,,-0.1511478594715518,-1.1897111577072403
2013-06-01,1_9,,,,0.3987299112236176,,-0.1511478594715518,-1.1897111577072403
2013-06-01,3_4,1.0822472850292657,,0.1921860612398216,,-0.07216859646005179,-0.1511478594715518,-1.1897111577072403
2013-06-01,5_3,,,0.6286136020732639,,0.7986100250477669,-0.1511478594715518,-1.1897111577072403
2013-06-01,5_6,,,1.0858234067559165,,,-0.1511478594715518,-1.1897111577072403
2013-06-01,6_4,1.111202131249711,,,,,-0.1511478594715518,-1.1897111577072403
2013-06-01,7_0,,,0.2753151166366679,,,-0.1511478594715518,-1.1897111577072403
2013-07-01,10_2,2.2340177037981785,-0.9829705099509617,-2.0918517753493266,-0.5794552445359805,-0.270956768119405,0.13846815343390023,-1.1897111577072403
2013-07-01,1_-2,,,,,0.9685421925644498,0.13846815343390023,-1.1897111577072403
2013-07-01,1_4,0.9039131024715329,,,,,0.13846815343390023,-1.1897111577072403
2013-07-01,1_9,,,,1.048825759007882,,0.13846815343390023,-1.1897111577072403
2013-07-01,3_4,0.9065417676915456,,-1.1918456715568608,,-0.3975144550453907,0.13846815343390023,-1.1897111577072403
2013-07-01,5_3,,,-0.30692346894527367,,0.9685421925644498,0.13846815343390023,-1.1897111577072403
2013-07-01,5_6,,,0.5176631289427956,,,0.13846815343390023,-1.1897111577072403
2013-07-01,6_4,1.5806066348234855,,,,,0.13846815343390023,-1.1897111577072403
2013-07-01,7_0,,,-0.20267695189519674,,,0.13846815343390023,-1.1897111577072403
2013-08-01,10_2,0.800200311063742,-0.9023894887702862,-1.4683838598729815,-0.7124614877459774,-0.46851023063801683,0.42808416633935226,-1.1897111577072403
2013-08-01,1_-2,,,,,1.2909502949183698,0.42808416633935226,-1.1897111577072403
2013-08-01,1_4,1.2876982245934498,,,,,0.42808416633935226,-1.1897111577072403
2013-08-01,1_9,,,,0.9683558051398492,,0.42808416633935226,-1.1897111577072403
2013-08-01,3_4,0.8725039231759912,,-0.36223110660849794,,-0.2556293443033058,0.42808416633935226,-1.1897111577072403
2013-08-01,5_3,,,0.6433623054501235,,1.2909502949183698,0.42808416633935226,-1.1897111577072403
2013-08-01,5_6,,,0.9249284608265372,,,0.42808416633935226,-1.1897111577072403
2013-08-01,6_4,0.7590444414574755,,,,,0.42808416633935226,-1.1897111577072403
2013-08-01,7_0,,,-0.059199399551602146,,,0.42808416633935226,-1.1897111577072403
2013-09-01,10_2,-0.5961785164159624,-0.8841244573026664,-1.6834132511515165,-0.7503430127108499,-0.2763071743959507,0.7177001792448043,-1.1897111577072403
2013-09-01,1_-2,,,,,1.1665214168557312,0.7177001792448043,-1.1897111577072403
2013-09-01,1_4,0.8671117893913489,,,,,0.7177001792448043,-1.1897111577072403
2013-09-01,1_9,,,,0.5597965432964832,,0.7177001792448043,-1.1897111577072403
2013-09-01,3_4,0.6332279864824875,,-0.08629627433961239,,0.03057220098794985,0.7177001792448043,-1.1897111577072403
2013-09-01,5_3,0.5530554710003057,,0.6182224701486576,,1.1665214168557312,0.7177001792448043,-1.1897111577072403
2013-09-01,5_6,,,0.25453285278745647,,,0.7177001792448043,-1.1897111577072403
2013-09-01,6_4,0.2925606770170493,,,,,0.7177001792448043,-1.1897111577072403
2013-09-01,7_0,,,-0.06759223687532187,,,0.7177001792448043,-1.1897111577072403
2013-10-01,10_2,-1.566281157135095,-0.7251112421728002,-1.1638566549212297,-0.9190879875543732,-0.5919811447121492,1.0073161921502563,-1.1897111577072403
2013-10-01,1_-2,,,,,1.312557704881343,1.0073161921502563,-1.1897111577072403
2013-10-01,1_4,1.1274344418249072,,,,,1.0073161921502563,-1.1897111577072403
2013-10-01,1_9,,,,0.4443506724716361,,1.0073161921502563,-1.1897111577072403
2013-10-01,3_4,0.6151446109852113,,0.3919639524354676,,-0.1660064911563925,1.0073161921502563,-1.1897111577072403
2013-10-01,5_3,0.8264098763072742,,0.6936419760530543,,1.312557704881343,1.0073161921502563,-1.1897111577072403
2013-10-01,5_6,,,0.5981106019074852,,,1.0073161921502563,-1.1897111577072403
2013-10-01,6_4,-0.4159610179988459,,,,,1.0073161921502563,-1.1897111577072403
2013-10-01,7_0,,,0.5291556250806081,,,1.0073161921502563,-1.1897111577072403
2013-11-01,10_2,-1.6432634957211945,-1.3878901413838558,-1.2106167485819552,-1.416216040426721,-0.3975144550453907,1.2969322050557084,-1.1897111577072403
2013-11-01,1_-2,,,,,0.6550750874365879,1.2969322050557084,-1.1897111577072403
2013-11-01,1_4,0.39395204978898457,,,,,1.2969322050557084,-1.1897111577072403
2013-11-01,1_9,,,,0.20623564362433933,,1.2969322050557084,-1.1897111577072403
2013-11-01,3_4,0.6983238121062951,,-0.5975399650302157,,-0.2763071743959507,1.2969322050557084,-1.1897111577072403
2013-11-01,4_1,,,,1.396557339187224,,1.2969322050557084,-1.1897111577072403
2013-11-01,5_3,0.17489661478789037,,-0.919665054692994,,0.6550750874365879,1.2969322050557084,-1.1897111577072403
2013-11-01,5_6,,,0.5558756786010234,,,1.2969322050557084,-1.1897111577072403
2013-11-01,6_4,-0.28312838566894355,,,,,1.2969322050557084,-1.1897111577072403
2013-11-01,7_0,,,-0.45057967066793425,,,1.2969322050557084,-1.1897111577072403
2013-12-01,10_2,0.5046326906316432,-1.0987684218698583,-0.5683777560805156,0.009812921584259263,-0.15828955902675917,1.5865482179611603,-1.1897111577072403
2013-12-01,1_-2,,,,,0.35257134795496353,1.5865482179611603,-1.1897111577072403
2013-12-01,1_4,1.3227470941936257,,,,,1.5865482179611603,-1.1897111577072403
2013-12-01,1_9,,,,0.4785662434076499,,1.5865482179611603,-1.1897111577072403
2013-12-01,3_4,0.764354876245381,,0.2712927429884332,,0.05006760847333928,1.5865482179611603,-1.1897111577072403
2013-12-01,4_1,,,,1.7901631292881837,,1.5865482179611603,-1.1897111577072403
2013-12-01,5_3,1.1281654388271356,,0.5629148324854334,,0.35257134795496353,1.5865482179611603,-1.1897111577072403
2013-12-01,5_6,,,0.7690614819574509,,,1.5865482179611603,-1.1897111577072403
2013-12-01,6_4,1.4527199856276083,,,,,1.5865482179611603,-1.1897111577072403
2013-12-01,7_0,,,0.26626477592814024,,,1.5865482179611603,-1.1897111577072403
2014-01-01,10_2,-0.654055268189936,-0.5510562364225413,-0.17116835831736035,-0.8303151209700254,-0.5962551378916384,-1.5992279239988119,-0.9358016836159759
2014-01-01,1_-2,,,,,-0.1227916712304461,-1.5992279239988119,-0.9358016836159759
2014-01-01,1_4,-0.3899534711792181,,,,,-1.5992279239988119,-0.9358016836159759
2014-01-01,1_9,,,,0.7066700496477429,,-1.5992279239988119,-0.9358016836159759
2014-01-01,3_4,-0.9203805602175825,,1.1310751102985543,,-0.20922131108233877,-1.5992279239988119,-0.9358016836159759
2014-01-01,4_1,,,,1.695119876688145,,-1.5992279239988119,-0.9358016836159759
2014-01-01,5_3,-0.41160664666665375,,1.0908513738162096,,-0.1227916712304461,-1.5992279239988119,-0.9358016836159759
2014-01-01,5_6,,,0.990292032610348,,,-1.5992279239988119,-0.9358016836159759
2014-01-01,6_4,-0.029555124546464723,,,,,-1.5992279239988119,-0.9358016836159759
2014-01-01,7_0,,,1.442809068036727,,,-1.5992279239988119,-0.9358016836159759
2014-02-01,10_2,1.3139848767935816,-0.7585833586632347,0.9633564947873489,-0.7798064210168619,0.11155612368225722,-1.30961191109336,-0.9358016836159759
2014-02-01,1_-2,,,,,0.2806361197552517,-1.30961191109336,-0.9358016836159759
2014-02-01,1_4,1.215409931043089,,,,,-1.30961191109336,-0.9358016836159759
2014-02-01,1_9,,,,1.0595520689441722,,-1.30961191109336,-0.9358016836159759
2014-02-01,3_4,1.9107629267425092,,2.5554263503787307,,0.41407815515115176,-1.30961191109336,-0.9358016836159759
2014-02-01,4_1,,,,1.6109387100995394,,-1.30961191109336,-0.9358016836159759
2014-02-01,5_3,1.3750074622581723,,2.560564822209579,,0.2806361197552517,-1.30961191109336,-0.9358016836159759
2014-02-01,5_6,,,2.2068666778528065,,,-1.30961191109336,-0.9358016836159759
2014-02-01,6_4,1.294070746338937,,,,,-1.30961191109336,-0.9358016836159759
2014-02-01,7_0,,,1.7482580669495333,,,-1.30961191109336,-0.9358016836159759
2014-03-01,10_2,0.9347060379059721,-0.8540408760618811,-0.22647599598058407,-0.496957701279147,-0.3177728230391802,-1.0199958981879078,-0.9358016836159759
2014-03-01,1_-2,,,,,0.1889723868067382,-1.0199958981879078,-0.9358016836159759
2014-03-01,1_4,0.6101809630481299,,,,,-1.0199958981879078,-0.9358016836159759
2014-03-01,1_9,,,,0.36071261018360196,,-1.0199958981879078,-0.9358016836159759
2014-03-01,3_4,1.509449726486866,,1.730073586081473,,-0.14234123262551704,-1.0199958981879078,-0.9358016836159759
2014-03-01,4_1,,,,1.1184788855561962,,-1.0199958981879078,-0.9358016836159759
2014-03-01,5_3,1.500535311762256,,2.161808357658642,,0.1889723868067382,-1.0199958981879078,-0.9358016836159759
2014-03-01,5_6,,,1.9154379717042789,,,-1.0199958981879078,-0.9358016836159759
2014-03-01,6_4,0.792117516938034,,,,,-1.0199958981879078,-0.9358016836159759
2014-03-01,7_0,,,1.5685082445440544,,,-1.0199958981879078,-0.9358016836159759
2014-04-01,10_2,-0.24267780818294638,-0.6176698805985663,-1.2744479875473902,-0.5946078545219293,-0.7909065062760291,-0.7303798852824558,-0.9358016836159759
2014-04-01,1_-2,,,,,0.20516440580154763,-0.7303798852824558,-0.9358016836159759
2014-04-01,1_4,0.7413113824335777,,,,,-0.7303798852824558,-0.9358016836159759
2014-04-01,1_9,,,,0.7365769931325551,,-0.7303798852824558,-0.9358016836159759
2014-04-01,3_4,0.5746727836648875,,0.32875522367749727,,0.14074156099653023,-0.7303798852824558,-0.9358016836159759
2014-04-01,4_1,,,,2.153439561448331,,-0.7303798852824558,-0.9358016836159759
2014-04-01,5_3,0.4903364411894663,,1.3404061389087574,,0.20516440580154763,-0.7303798852824558,-0.9358016836159759
2014-04-01,5_6,,,0.9767165215475557,,,-0.7303798852824558,-0.9358016836159759
2014-04-01,6_4,-0.22338599430500886,,,,,-0.7303798852824558,-0.9358016836159759
2014-04-01,7_0,,,1.0442588790574936,,,-0.7303798852824558,-0.9358016836159759
2014-05-01,10_2,-0.902619308731007,-1.1505790340067665,-1.6714097022041274,-0.4144601580223131,-0.7367788530354499,-0.4407638723770038,-0.9358016836159759
2014-05-01,1_-2,,,,,0.11180306551040542,-0.4407638723770038,-0.9358016836159759
2014-05-01,1_4,0.17051550608786778,,,,,-0.4407638723770038,-0.9358016836159759
2014-05-01,1_9,,,,0.4215402918476271,,-0.4407638723770038,-0.9358016836159759
2014-05-01,3_4,0.5155278162145916,,-0.6639091302260847,,-0.056858203114859354,-0.4407638723770038,-0.9358016836159759
2014-05-01,4_1,,,,2.0734920675653514,,-0.4407638723770038,-0.9358016836159759
2014-05-01,5_3,0.7882518327909547,,0.1757613688428641,,0.11180306551040542,-0.4407638723770038,-0.9358016836159759
2014-05-01,5_6,,,0.5830267007266058,,,-0.4407638723770038,-0.9358016836159759
2014-05-01,6_4,-0.5630463818720471,,,,,-0.4407638723770038,-0.9358016836159759
2014-05-01,7_0,,,-0.040441214749739426,,,-0.4407638723770038,-0.9358016836159759
2014-06-01,10_2,0.3063298757885471,-0.9673915125226977,-2.4107924858739196,-0.9762291430569419,-0.6207910246627801,-0.1511478594715518,-0.9358016836159759
2014-06-01,1_-2,,,,,0.0931510763630365,-0.1511478594715518,-0.9358016836159759
2014-06-01,1_4,1.2438871375932314,,,,,-0.1511478594715518,-0.9358016836159759
2014-06-01,1_9,,,,0.540154271092475,,-0.1511478594715518,-0.9358016836159759
2014-06-01,3_4,1.5275639259196487,,-0.12993902842295674,,-0.07216859646005179,-0.1511478594715518,-0.9358016836159759
2014-06-01,4_1,,,,3.3647130140288244,,-0.1511478594715518,-0.9358016836159759
2014-06-01,5_3,2.4454538193209734,,0.015536818521523861,,0.0931510763630365,-0.1511478594715518,-0.9358016836159759
2014-06-01,5_6,,,1.0962145386805229,,,-0.1511478594715518,-0.9358016836159759
2014-06-01,6_4,0.4878329505037395,,,,,-0.1511478594715518,-0.9358016836159759
2014-06-01,7_0,,,0.306488512410485,,,-0.1511478594715518,-0.9358016836159759
2014-07-01,10_2,0.03178039725384199,-0.9507381014786915,-2.247718754218413,-0.9512298875245684,-0.33862832679465066,0.13846815343390023,-0.9358016836159759
2014-07-01,1_-2,,,,,-0.030702947816822302,0.13846815343390023,-0.9358016836159759
2014-07-01,1_4,1.6629628456573942,,,,,0.13846815343390023,-0.9358016836159759
2014-07-01,1_9,0.49617791945616213,,,0.8511357935998018,,0.13846815343390023,-0.9358016836159759
2014-07-01,3_2,1.332761056936533,,,,,0.13846815343390023,-0.9358016836159759
2014-07-01,3_4,1.0116883764920714,,-0.7100352628226864,,-0.10406524926253605,0.13846815343390023,-0.9358016836159759
2014-07-01,4_1,1.4454181377942383,,,3.322260361200807,,0.13846815343390023,-0.9358016836159759
2014-07-01,5_3,1.7608579641958142,,-0.0856929182923772,,-0.030702947816822302,0.13846815343390023,-0.9358016836159759
2014-07-01,5_6,,,0.21742166734243548,,,0.13846815343390023,-0.9358016836159759
2014-07-01,6_4,0.30969995940394807,,,,,0.13846815343390023,-0.9358016836159759
2014-07-01,7_0,1.051118354792268,,0.040006258214950206,,,0.13846815343390023,-0.9358016836159759
2014-07-01,7_3,0.6787241152904071,,,,,0.13846815343390023,-0.9358016836159759
2014-07-01,9_0,0.23623213658819614,,,,,0.13846815343390023,-0.9358016836159759
2014-08-01,10_2,1.2351249201931873,-0.9185056930064214,-2.2276068859772407,-0.5205284279239565,-0.6057808351086699,0.42808416633935226,-0.9358016836159759
2014-08-01,1_-2,,,,,0.17353852254747157,0.42808416633935226,-0.9358016836159759
2014-08-01,1_4,2.390094701236458,,,,,0.42808416633935226,-0.9358016836159759
2014-08-01,1_9,1.5580752186519435,,,0.8308598997117935,,0.42808416633935226,-0.9358016836159759
2014-08-01,3_2,1.8397179207962084,,,,,0.42808416633935226,-0.9358016836159759
2014-08-01,3_4,1.779715779904604,,-0.5180980854775843,,0.3361085594117459,0.42808416633935226,-0.9358016836159759
2014-08-01,4_1,1.4278937029941507,,,3.2812333571617907,,0.42808416633935226,-0.9358016836159759
2014-08-01,5_3,1.219060854959774,,-0.25664379834234297,,0.17353852254747157,0.42808416633935226,-0.9358016836159759
2014-08-01,5_6,,,0.7740894490177439,,,0.42808416633935226,-0.9358016836159759
2014-08-01,6_4,1.3492474590132697,,,,,0.42808416633935226,-0.9358016836159759
2014-08-01,7_0,1.5956275789378462,,0.37688005125458873,,,0.42808416633935226,-0.9358016836159759
2014-08-01,7_3,1.332761056936533,,,,,0.42808416633935226,-0.9358016836159759
2014-08-01,9_0,0.3647446584555054,,,,,0.42808416633935226,-0.9358016836159759
2014-09-01,10_2,0.2812949689312792,-0.4178289480704912,-1.7925201363598768,-0.09887431794458479,-0.28442632238203763,0.7177001792448043,-0.9358016836159759
2014-09-01,1_-2,,,,,0.20852194820180922,0.7177001792448043,-0.9358016836159759
2014-09-01,1_4,0.7281680563335119,,,,,0.7177001792448043,-0.9358016836159759
2014-09-01,1_9,0.8846362241914364,,,0.6187233599085071,,0.7177001792448043,-0.9358016836159759
2014-09-01,3_2,-0.033206048463149736,,,,,0.7177001792448043,-0.9358016836159759
2014-09-01,3_4,1.071563528725704,,0.12464370372988416,,0.18346029242842868,0.7177001792448043,-0.9358016836159759
2014-09-01,4_1,1.2201039760788266,,,2.6295308258216683,,0.7177001792448043,-0.9358016836159759
2014-09-01,5_3,0.5524450998191879,,0.8052628447915616,,0.20852194820180922,0.7177001792448043,-0.9358016836159759
2014-09-01,5_6,,,1.7006320456284234,,,0.7177001792448043,-0.9358016836159759
2014-09-01,6_4,0.795169372843621,,,,,0.7177001792448043,-0.9358016836159759
2014-09-01,7_0,1.1623311141005161,,0.714140610991172,,,0.7177001792448043,-0.9358016836159759
2014-09-01,7_3,1.48297049808014,,,,,0.7177001792448043,-0.9358016836159759
2014-09-01,9_0,-0.9696680330928288,,,,,0.7177001792448043,-0.9358016836159759
2014-10-01,10_2,-1.0550996527432555,-0.9668543057148266,-1.8810239151660022,-0.38696097693670223,-0.5714961976043954,1.0073161921502563,-0.9358016836159759
2014-10-01,1_-2,,,,,0.08093533699187234,1.0073161921502563,-0.9358016836159759
2014-10-01,1_4,-1.7127353622501134,,,,,1.0073161921502563,-0.9358016836159759
2014-10-01,1_9,-0.216273804856922,,,-0.02326213032055426,,1.0073161921502563,-0.9358016836159759
2014-10-01,3_2,-1.1503887669687318,,,,,1.0073161921502563,-0.9358016836159759
2014-10-01,3_4,-1.416071715991488,,-0.25664379834234297,,0.3649184393623768,1.0073161921502563,-0.9358016836159759
2014-10-01,4_1,0.20994548438806537,,,,,1.0073161921502563,-0.9358016836159759
2014-10-01,5_3,-0.22455741374351726,,0.08525796175758854,,0.08093533699187234,1.0073161921502563,-0.9358016836159759
2014-10-01,5_6,,,-0.18625225949823926,,,1.0073161921502563,-0.9358016836159759
2014-10-01,6_4,-0.8145037666337199,,,,,1.0073161921502563,-0.9358016836159759
2014-10-01,7_0,-0.6224651686160941,,0.08467781171216987,,,1.0073161921502563,-0.9358016836159759
2014-10-01,7_3,-0.9335238863176484,,,,,1.0073161921502563,-0.9358016836159759
2014-10-01,9_0,-1.2095337344190276,,,,,1.0073161921502563,-0.9358016836159759
2014-11-01,10_2,-0.4384586032151749,-1.0617608417720665,-1.1950300506950462,-0.794538125169868,-0.6349673147972175,1.2969322050557084,-0.9358016836159759
2014-11-01,1_-2,,,,,0.16705629955857973,1.2969322050557084,-0.9358016836159759
2014-11-01,1_4,-1.8817209835366715,,,,,1.2969322050557084,-0.9358016836159759
2014-11-01,1_9,0.043463353787233656,,,0.3437315490523954,,1.2969322050557084,-0.9358016836159759
2014-11-01,3_2,0.13108552778767116,,,,,1.2969322050557084,-0.9358016836159759
2014-11-01,3_4,-1.7390220144502442,,-0.919665054692994,,0.1511079731573375,1.2969322050557084,-0.9358016836159759
2014-11-01,4_1,0.9478493640060379,,,2.0437702083092875,,1.2969322050557084,-0.9358016836159759
2014-11-01,5_3,-0.5106180406272999,,-0.041614407063807854,,0.16705629955857973,1.2969322050557084,-0.9358016836159759
2014-11-01,5_6,,,0.10905700584297587,,,1.2969322050557084,-0.9358016836159759
2014-11-01,6_4,-0.6093218425160283,,,,,1.2969322050557084,-0.9358016836159759
2014-11-01,7_0,0.2531306987168526,,-0.20787251785749988,,,1.2969322050557084,-0.9358016836159759
2014-11-01,7_3,0.8904777024581322,,,,,1.2969322050557084,-0.9358016836159759
2014-11-01,9_0,0.8671117893913489,,,,,1.2969322050557084,-0.9358016836159759
2014-12-01,10_2,0.42524568336056984,-0.8056922633534755,-1.0309507256274815,-1.6735298062992254,-0.4038937856058875,1.5865482179611603,-0.9358016836159759
2014-12-01,1_-2,,,,,-0.09192394271191302,1.5865482179611603,-0.9358016836159759
2014-12-01,1_4,-0.7569770465410905,,,,,1.5865482179611603,-0.9358016836159759
2014-12-01,1_9,0.8578341474383624,,,-0.013757805060550243,,1.5865482179611603,-0.9358016836159759
2014-12-01,3_2,0.42979748460734557,,,,,1.5865482179611603,-0.9358016836159759
2014-12-01,3_4,-0.07139273915928646,,-1.1918456715568608,,0.16012702670838483,1.5865482179611603,-0.9358016836159759
2014-12-01,4_1,0.3470115994316076,,,1.1608500727391275,,1.5865482179611603,-0.9358016836159759
2014-12-01,5_3,0.34615813669783624,,-0.19128022655853277,,-0.09192394271191302,1.5865482179611603,-0.9358016836159759
2014-12-01,5_6,,,0.35676818301341634,,,1.5865482179611603,-0.9358016836159759
2014-12-01,6_4,0.6497140711956676,,,,,1.5865482179611603,-0.9358016836159759
2014-12-01,7_0,0.015115003375326942,,-0.2717276995232224,,,1.5865482179611603,-0.9358016836159759
2014-12-01,7_3,0.42979748460734557,,,,,1.5865482179611603,-0.9358016836159759
2014-12-01,9_0,0.19082791915160585,,,,,1.5865482179611603,-0.9358016836159759
2015-01-01,10_2,-0.007087900443788441,-0.7734598548812054,-0.3169794030658602,-1.3428848908650914,,-1.5992279239988119,-0.6818922095247115
2015-01-01,1_-2,,,,,0.3772655307697902,-1.5992279239988119,-0.6818922095247115
2015-01-01,1_4,-0.4171789323864967,,,,,-1.5992279239988119,-0.6818922095247115
2015-01-01,1_9,1.3856757464303036,,,-0.2361590161446407,,-1.5992279239988119,-0.6818922095247115
2015-01-01,3_2,0.9525434090417756,,,,,-1.5992279239988119,-0.6818922095247115
2015-01-01,3_4,0.014673210901375156,,0.0701740605767091,,-0.07957685130449979,-1.5992279239988119,-0.6818922095247115
2015-01-01,4_1,0.3063298757885471,,,1.0286372612142187,,-1.5992279239988119,-0.6818922095247115
2015-01-01,5_3,0.0653688972873428,,0.8344250537412617,,0.3772655307697902,-1.5992279239988119,-0.6818922095247115
2015-01-01,5_6,,,0.6349225035989164,,,-1.5992279239988119,-0.6818922095247115
2015-01-01,6_4,0.4202387019891163,,,,,-1.5992279239988119,-0.6818922095247115
2015-01-01,7_0,1.8221934859961209,,1.4973122309703044,,,-1.5992279239988119,-0.6818922095247115
2015-01-01,7_3,1.2088382679930565,,,,,-1.5992279239988119,-0.6818922095247115
2015-01-01,9_0,0.846666615457913,,,,,-1.5992279239988119,-0.6818922095247115
2015-02-01,10_2,0.22496642850242607,-0.0050622600511927955,0.2508217342429541,-0.573562562874778,,-1.30961191109336,-0.6818922095247115
2015-02-01,1_-2,,,,,-0.15145456199765545,-1.30961191109336,-0.6818922095247115
2015-02-01,1_4,-0.6212565869057424,,,,,-1.30961191109336,-0.6818922095247115
2015-02-01,1_9,1.7301902032956609,,,0.2892943946584304,,-1.30961191109336,-0.6818922095247115
2015-02-01,3_2,0.8211101480411188,,,,,-1.30961191109336,-0.6818922095247115
2015-02-01,3_4,0.12621762923209112,,0.4567888134628184,,0.046760351846353514,-1.30961191109336,-0.6818922095247115
2015-02-01,4_1,0.9634961807918306,,,1.631984001746691,,-1.30961191109336,-0.6818922095247115
2015-02-01,5_3,-0.04142062727569078,,1.4532241426616195,,-0.15145456199765545,-1.30961191109336,-0.6818922095247115
2015-02-01,6_4,0.5952092306962401,,,,,-1.30961191109336,-0.6818922095247115
2015-02-01,7_0,1.6863791162954425,,1.741763609496655,,,-1.30961191109336,-0.6818922095247115
2015-02-01,7_3,0.7225352022906263,,,,,-1.30961191109336,-0.6818922095247115
2015-02-01,9_0,1.007307267792049,,,,,-1.30961191109336,-0.6818922095247115
2015-03-01,10_2,0.3376235093601314,-0.6767626294643949,-0.2013361606791187,-0.9860502791589458,-0.3975144550453907,-1.0199958981879078,-0.6818922095247115
2015-03-01,1_-2,,,,,0.18588561395488495,-1.0199958981879078,-0.6818922095247115
2015-03-01,1_4,-0.29972349438114815,,,,,-1.0199958981879078,-0.6818922095247115
2015-03-01,1_9,1.3990299280293008,,,0.022358630927464263,,-1.0199958981879078,-0.6818922095247115
2015-03-01,3_2,1.5051605291581729,,,,,-1.0199958981879078,-0.6818922095247115
2015-03-01,3_4,0.13463777808498587,,0.2612368088678473,,0.11180306551040542,-1.0199958981879078,-0.6818922095247115
2015-03-01,4_1,2.082363941105113,,,1.663390052358594,,-1.0199958981879078,-0.6818922095247115
2015-03-01,5_3,0.30998079970523207,,1.7042633551719688,,0.18588561395488495,-1.0199958981879078,-0.6818922095247115
2015-03-01,5_6,,,1.529444808152547,,,-1.0199958981879078,-0.6818922095247115
2015-03-01,6_4,0.7769861247051837,,,,,-1.0199958981879078,-0.6818922095247115
2015-03-01,7_0,1.8134312685960767,,1.3599343006291376,,,-1.0199958981879078,-0.6818922095247115
